id,area_code,outage_duration,broadband_type,outage_type,log_report_type,volume,transit_server_type,Bandwidth,Speed_var_over_dist
1874,area_314,1,ADSL2,outage_type_2,log_report_type_233,5,transit_server_type_34,2,1
8658,area_459,0,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_34,2,1
16355,area_145,1,ADSL2,outage_type_2,log_report_type_227,1,transit_server_type_35,2,1
7861,area_1048,0,ADSL1,outage_type_1,log_report_type_170,55,transit_server_type_11,1,1
6129,area_1044,0,ADSL1,outage_type_1,log_report_type_73,20,transit_server_type_11,1,1
4629,area_1018,0,ADSL1,outage_type_1,log_report_type_71,1,transit_server_type_11,1,1
14832,area_963,0,ADSL1,outage_type_1,log_report_type_73,4,transit_server_type_11,1,1
4646,area_126,0,ADSL2,outage_type_2,log_report_type_313,8,transit_server_type_34,2,1
15857,area_1086,0,ADSL1,outage_type_2,log_report_type_82,34,transit_server_type_15,1,1
5406,area_793,0,ADSL1,outage_type_2,log_report_type_195,3,transit_server_type_11,1,1
4623,area_1008,1,ADSL1,outage_type_2,log_report_type_80,4,transit_server_type_15,1,1
12774,area_278,1,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_11,2,1
998,area_878,0,ADSL1,outage_type_1,log_report_type_195,6,transit_server_type_11,1,1
13046,area_845,1,ADSL1,outage_type_2,log_report_type_203,3,transit_server_type_15,1,1
3752,area_149,0,ADSL2,outage_type_2,log_report_type_312,31,transit_server_type_35,2,1
12383,area_601,2,ADSL2+,outage_type_1,log_report_type_345,4,transit_server_type_11,3,1
14212,area_1089,2,ADSL1,outage_type_1,log_report_type_54,1,transit_server_type_11,1,1
1415,area_1107,1,ADSL1,outage_type_1,log_report_type_71,5,transit_server_type_15,1,1
16311,area_896,1,ADSL2,outage_type_1,log_report_type_370,2,transit_server_type_47,2,1
9663,area_834,1,ADSL1,outage_type_2,log_report_type_203,4,transit_server_type_15,1,1
4754,area_883,0,ADSL1,outage_type_1,log_report_type_170,5,transit_server_type_11,1,1
9123,area_691,0,Cable,outage_type_2,log_report_type_306,9,transit_server_type_23,4,0
5370,area_1015,1,ADSL1,outage_type_1,log_report_type_54,5,transit_server_type_11,1,1
16579,area_535,0,Fiber2,outage_type_5,log_report_type_153,4,transit_server_type_10,6,0
11260,area_834,2,ADSL1,outage_type_2,log_report_type_82,36,transit_server_type_15,1,1
5628,area_369,0,ADSL2,outage_type_4,log_report_type_308,1,transit_server_type_35,2,1
17625,area_976,0,ADSL1,outage_type_2,log_report_type_82,12,transit_server_type_15,1,1
5854,area_124,0,ADSL2,outage_type_2,log_report_type_235,5,transit_server_type_35,2,1
2306,area_485,0,ADSL2,outage_type_2,log_report_type_235,2,transit_server_type_34,2,1
1383,area_17,1,ADSL1,outage_type_1,log_report_type_54,2,transit_server_type_11,1,1
17127,area_519,0,ADSL2,outage_type_2,log_report_type_307,1,transit_server_type_34,2,1
16345,area_613,1,ADSL1,outage_type_1,log_report_type_106,1,transit_server_type_11,1,1
6106,area_497,0,ADSL2,outage_type_2,log_report_type_308,21,transit_server_type_34,2,1
10805,area_509,0,ADSL2,outage_type_4,log_report_type_312,2,transit_server_type_35,2,1
14962,area_499,0,ADSL2,outage_type_2,log_report_type_312,54,transit_server_type_34,2,1
317,area_236,0,ADSL2,outage_type_1,log_report_type_307,1,transit_server_type_20,2,1
14163,area_479,0,ADSL2,outage_type_2,log_report_type_234,16,transit_server_type_35,2,1
15303,area_810,0,ADSL1,outage_type_1,log_report_type_82,2,transit_server_type_11,1,1
14383,area_523,0,ADSL2,outage_type_1,log_report_type_227,1,transit_server_type_35,2,1
16199,area_600,1,ADSL1,outage_type_2,log_report_type_203,4,transit_server_type_15,1,1
6993,area_500,0,ADSL2,outage_type_2,log_report_type_315,2,transit_server_type_35,2,1
16671,area_95,0,ADSL2,outage_type_2,log_report_type_230,1,transit_server_type_35,2,1
984,area_445,0,ADSL2,outage_type_2,log_report_type_312,8,transit_server_type_34,2,1
13102,area_460,0,ADSL2,outage_type_2,log_report_type_312,6,transit_server_type_34,2,1
18262,area_278,0,ADSL2,outage_type_1,log_report_type_301,1,transit_server_type_35,2,1
2541,area_1103,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
5849,area_311,1,ADSL2,outage_type_2,log_report_type_312,4,transit_server_type_35,2,1
15804,area_894,0,ADSL2,outage_type_1,log_report_type_283,1,transit_server_type_43,2,1
7786,area_382,0,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_34,2,1
9306,area_906,1,ADSL1,outage_type_1,log_report_type_81,4,transit_server_type_11,1,1
9127,area_1024,0,ADSL1,outage_type_1,log_report_type_195,11,transit_server_type_11,1,1
16800,area_472,0,ADSL2,outage_type_4,log_report_type_312,1,transit_server_type_35,2,1
1397,area_407,0,ADSL2,outage_type_4,log_report_type_312,2,transit_server_type_35,2,1
3266,area_707,0,ADSL1,outage_type_2,log_report_type_193,4,transit_server_type_15,1,1
6668,area_895,1,ADSL2,outage_type_1,log_report_type_283,7,transit_server_type_42,2,1
16868,area_380,0,ADSL2,outage_type_2,log_report_type_312,17,transit_server_type_34,2,1
15143,area_124,0,ADSL2,outage_type_2,log_report_type_315,3,transit_server_type_34,2,1
15406,area_157,0,ADSL2,outage_type_2,log_report_type_232,2,transit_server_type_34,2,1
1111,area_915,1,ADSL1,outage_type_1,log_report_type_170,3,transit_server_type_11,1,1
7912,area_1030,0,ADSL1,outage_type_1,log_report_type_54,5,transit_server_type_11,1,1
4280,area_460,1,ADSL2,outage_type_2,log_report_type_312,3,transit_server_type_34,2,1
7984,area_752,0,ADSL1,outage_type_1,log_report_type_171,2,transit_server_type_6,1,1
11846,area_976,1,ADSL1,outage_type_1,log_report_type_82,2,transit_server_type_15,1,1
33,area_473,0,ADSL2,outage_type_2,log_report_type_233,3,transit_server_type_34,2,1
17217,area_469,0,ADSL2,outage_type_2,log_report_type_310,2,transit_server_type_35,2,1
6984,area_663,0,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_20,2,1
10971,area_600,0,ADSL1,outage_type_2,log_report_type_203,4,transit_server_type_15,1,1
17246,area_465,0,ADSL1,outage_type_1,log_report_type_160,2,transit_server_type_34,1,1
1513,area_613,2,ADSL1,outage_type_1,log_report_type_63,7,transit_server_type_54,1,1
3431,area_102,1,ADSL2,outage_type_2,log_report_type_310,9,transit_server_type_35,2,1
16495,area_849,0,ADSL1,outage_type_2,log_report_type_68,1,transit_server_type_11,1,1
6024,area_181,0,ADSL2,outage_type_1,log_report_type_233,1,transit_server_type_35,2,1
1829,area_240,0,ADSL2,outage_type_4,log_report_type_307,2,transit_server_type_35,2,1
17094,area_334,0,ADSL2,outage_type_4,log_report_type_315,1,transit_server_type_35,2,1
16550,area_313,0,ADSL2,outage_type_2,log_report_type_313,4,transit_server_type_34,2,1
17460,area_1100,1,ADSL1,outage_type_1,log_report_type_201,1,transit_server_type_15,1,1
12764,area_653,0,ADSL1,outage_type_2,log_report_type_82,5,transit_server_type_15,1,1
4664,area_846,0,ADSL1,outage_type_1,log_report_type_203,4,transit_server_type_11,1,1
16504,area_496,0,ADSL2,outage_type_2,log_report_type_233,2,transit_server_type_35,2,1
17004,area_601,0,Fiber1,outage_type_2,log_report_type_54,3,transit_server_type_11,5,0
17297,area_415,1,ADSL2,outage_type_2,log_report_type_307,2,transit_server_type_34,2,1
2461,area_496,0,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_34,2,1
11386,area_356,0,ADSL2,outage_type_2,log_report_type_314,1,transit_server_type_35,2,1
8559,area_846,1,ADSL1,outage_type_2,log_report_type_82,8,transit_server_type_15,1,1
1941,area_808,0,ADSL1,outage_type_2,log_report_type_71,1,transit_server_type_15,1,1
2490,area_167,1,ADSL2,outage_type_2,log_report_type_227,1,transit_server_type_34,2,1
10789,area_135,0,ADSL2,outage_type_2,log_report_type_313,2,transit_server_type_34,2,1
15746,area_152,0,ADSL2,outage_type_1,log_report_type_221,1,transit_server_type_34,2,1
1222,area_734,2,ADSL1,outage_type_1,log_report_type_74,1,transit_server_type_15,1,1
5433,area_91,1,ADSL2,outage_type_2,log_report_type_233,2,transit_server_type_34,2,1
3341,area_1107,0,ADSL1,outage_type_2,log_report_type_82,48,transit_server_type_15,1,1
2285,area_738,0,ADSL2,outage_type_1,log_report_type_196,1,transit_server_type_54,2,1
4792,area_664,0,ADSL1,outage_type_1,log_report_type_171,1,transit_server_type_11,1,1
3927,area_834,2,ADSL1,outage_type_1,log_report_type_82,18,transit_server_type_15,1,1
12385,area_1100,2,ADSL1,outage_type_1,log_report_type_80,2,transit_server_type_15,1,1
7480,area_684,0,ADSL1,outage_type_2,log_report_type_82,20,transit_server_type_15,1,1
12712,area_418,0,ADSL2,outage_type_4,log_report_type_313,1,transit_server_type_35,2,1
14159,area_300,0,ADSL2,outage_type_4,log_report_type_312,1,transit_server_type_35,2,1
3718,area_798,2,ADSL1,outage_type_2,log_report_type_82,4,transit_server_type_15,1,1
2497,area_925,1,ADSL1,outage_type_1,log_report_type_68,22,transit_server_type_11,1,1
6337,area_1107,2,ADSL1,outage_type_1,log_report_type_82,27,transit_server_type_11,1,1
5709,area_736,0,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_20,2,1
4881,area_1086,1,ADSL1,outage_type_2,log_report_type_203,1,transit_server_type_15,1,1
3364,area_13,1,ADSL2+,outage_type_1,log_report_type_118,2,transit_server_type_13,3,1
2613,area_126,0,ADSL2,outage_type_2,log_report_type_235,1,transit_server_type_35,2,1
9606,area_252,1,ADSL2,outage_type_4,log_report_type_301,1,transit_server_type_35,2,1
14701,area_653,1,ADSL1,outage_type_1,log_report_type_201,1,transit_server_type_11,1,1
14989,area_469,0,ADSL2,outage_type_2,log_report_type_315,8,transit_server_type_34,2,1
8377,area_161,1,ADSL2,outage_type_2,log_report_type_312,2,transit_server_type_34,2,1
1579,area_793,0,ADSL1,outage_type_1,log_report_type_73,172,transit_server_type_11,1,1
10958,area_1079,0,ADSL2+,outage_type_1,log_report_type_273,1,transit_server_type_11,3,1
17273,area_789,1,ADSL1,outage_type_1,log_report_type_206,1,transit_server_type_11,1,1
14182,area_1104,0,ADSL1,outage_type_2,log_report_type_80,1,transit_server_type_15,1,1
18365,area_240,0,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_34,2,1
18394,area_595,1,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_20,2,1
15934,area_803,0,ADSL1,outage_type_1,log_report_type_170,3,transit_server_type_11,1,1
5809,area_124,0,ADSL2,outage_type_2,log_report_type_312,2,transit_server_type_34,2,1
15955,area_885,0,ADSL1,outage_type_1,log_report_type_70,2,transit_server_type_11,1,1
4381,area_644,2,ADSL2,outage_type_1,log_report_type_376,20,transit_server_type_44,2,1
14707,area_500,0,ADSL2,outage_type_4,log_report_type_313,1,transit_server_type_35,2,1
9946,area_1049,0,ADSL1,outage_type_1,log_report_type_171,1,transit_server_type_11,1,1
15710,area_684,2,ADSL1,outage_type_1,log_report_type_71,1,transit_server_type_11,1,1
2186,area_480,0,ADSL2,outage_type_2,log_report_type_230,26,transit_server_type_34,2,1
17965,area_881,0,ADSL1,outage_type_1,log_report_type_170,2,transit_server_type_11,1,1
7547,area_892,0,ADSL2,outage_type_1,log_report_type_375,5,transit_server_type_44,2,1
13112,area_976,0,ADSL1,outage_type_1,log_report_type_203,13,transit_server_type_15,1,1
4657,area_600,1,ADSL1,outage_type_2,log_report_type_82,23,transit_server_type_15,1,1
10698,area_607,0,Fiber1,outage_type_1,log_report_type_10,6,transit_server_type_14,5,0
4064,area_147,1,ADSL2,outage_type_2,log_report_type_233,1,transit_server_type_35,2,1
5100,area_1050,2,ADSL1,outage_type_1,log_report_type_179,10,transit_server_type_13,1,1
9966,area_906,0,ADSL1,outage_type_2,log_report_type_81,2,transit_server_type_11,1,1
10224,area_13,0,Cable,outage_type_4,log_report_type_306,2,transit_server_type_23,4,0
5545,area_1007,0,ADSL1,outage_type_1,log_report_type_201,2,transit_server_type_15,1,1
13979,area_533,0,Fiber2,outage_type_4,log_report_type_154,2,transit_server_type_10,6,0
6851,area_126,0,ADSL2,outage_type_2,log_report_type_233,15,transit_server_type_34,2,1
12311,area_921,1,ADSL1,outage_type_2,log_report_type_82,10,transit_server_type_15,1,1
2793,area_1037,0,ADSL1,outage_type_1,log_report_type_149,6,transit_server_type_20,1,1
637,area_122,0,ADSL2,outage_type_4,log_report_type_315,1,transit_server_type_35,2,1
5725,area_995,1,ADSL1,outage_type_2,log_report_type_203,2,transit_server_type_15,1,1
1657,area_496,0,ADSL2,outage_type_2,log_report_type_314,20,transit_server_type_34,2,1
16533,area_684,0,ADSL1,outage_type_1,log_report_type_71,2,transit_server_type_15,1,1
16297,area_846,2,ADSL1,outage_type_2,log_report_type_82,18,transit_server_type_15,1,1
313,area_902,0,ADSL1,outage_type_1,log_report_type_170,1,transit_server_type_11,1,1
8784,area_793,0,ADSL1,outage_type_1,log_report_type_73,5,transit_server_type_11,1,1
2304,area_292,0,ADSL2,outage_type_2,log_report_type_233,1,transit_server_type_34,2,1
13763,area_763,0,ADSL1,outage_type_1,log_report_type_196,2,transit_server_type_15,1,1
9956,area_477,0,ADSL2,outage_type_2,log_report_type_309,32,transit_server_type_34,2,1
17892,area_228,1,ADSL2,outage_type_2,log_report_type_234,1,transit_server_type_34,2,1
2626,area_1112,0,ADSL1,outage_type_1,log_report_type_209,1,transit_server_type_11,1,1
18141,area_734,0,ADSL1,outage_type_1,log_report_type_82,2,transit_server_type_11,1,1
12891,area_938,0,ADSL1,outage_type_2,log_report_type_81,1,transit_server_type_11,1,1
2125,area_603,1,ADSL1,outage_type_1,log_report_type_68,2,transit_server_type_11,1,1
15241,area_189,1,ADSL1,outage_type_2,log_report_type_44,1,transit_server_type_34,1,1
11392,area_270,0,ADSL2,outage_type_2,log_report_type_314,1,transit_server_type_34,2,1
17937,area_878,0,ADSL1,outage_type_1,log_report_type_195,18,transit_server_type_11,1,1
9525,area_298,1,ADSL2,outage_type_2,log_report_type_232,2,transit_server_type_35,2,1
15032,area_814,0,ADSL1,outage_type_1,log_report_type_70,4,transit_server_type_11,1,1
3304,area_1099,1,ADSL1,outage_type_2,log_report_type_81,5,transit_server_type_11,1,1
3003,area_943,1,ADSL1,outage_type_1,log_report_type_54,1,transit_server_type_11,1,1
17025,area_78,1,ADSL1,outage_type_2,log_report_type_55,1,transit_server_type_11,1,1
5749,area_714,1,ADSL1,outage_type_1,log_report_type_68,2,transit_server_type_13,1,1
4738,area_1033,1,ADSL1,outage_type_1,log_report_type_170,3,transit_server_type_11,1,1
8847,area_962,0,ADSL1,outage_type_2,log_report_type_82,12,transit_server_type_15,1,1
11299,area_584,0,ADSL1,outage_type_2,log_report_type_195,2,transit_server_type_11,1,1
10576,area_175,0,ADSL1,outage_type_2,log_report_type_232,1,transit_server_type_34,1,1
11137,area_603,2,ADSL1,outage_type_1,log_report_type_54,1,transit_server_type_11,1,1
7900,area_477,0,ADSL2,outage_type_2,log_report_type_314,3,transit_server_type_34,2,1
4309,area_1008,0,ADSL1,outage_type_2,log_report_type_71,1,transit_server_type_15,1,1
5037,area_976,1,ADSL1,outage_type_2,log_report_type_82,10,transit_server_type_15,1,1
5181,area_700,1,ADSL1,outage_type_1,log_report_type_170,1,transit_server_type_11,1,1
12244,area_1062,0,ADSL1,outage_type_2,log_report_type_74,1,transit_server_type_11,1,1
12450,area_763,0,ADSL1,outage_type_2,log_report_type_82,20,transit_server_type_15,1,1
11112,area_957,1,ADSL1,outage_type_1,log_report_type_202,4,transit_server_type_11,1,1
8114,area_999,0,ADSL1,outage_type_2,log_report_type_54,1,transit_server_type_11,1,1
6220,area_600,2,ADSL1,outage_type_2,log_report_type_203,6,transit_server_type_15,1,1
8023,area_731,0,ADSL1,outage_type_1,log_report_type_55,9,transit_server_type_11,1,1
1619,area_533,0,BPL,outage_type_1,log_report_type_154,2,transit_server_type_27,0,1
3380,area_475,0,ADSL2,outage_type_2,log_report_type_234,1,transit_server_type_34,2,1
6915,area_252,0,ADSL2,outage_type_1,log_report_type_221,1,transit_server_type_35,2,1
1148,area_419,1,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
4745,area_272,1,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
7298,area_836,0,ADSL1,outage_type_2,log_report_type_73,2,transit_server_type_11,1,1
10746,area_245,0,ADSL2,outage_type_2,log_report_type_232,3,transit_server_type_35,2,1
15274,area_962,1,ADSL1,outage_type_1,log_report_type_82,12,transit_server_type_15,1,1
10226,area_798,1,ADSL1,outage_type_2,log_report_type_82,22,transit_server_type_15,1,1
6583,area_504,0,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_34,2,1
16379,area_468,0,ADSL2,outage_type_2,log_report_type_232,10,transit_server_type_35,2,1
4711,area_931,0,ADSL1,outage_type_1,log_report_type_82,11,transit_server_type_15,1,1
1751,area_857,1,ADSL1,outage_type_1,log_report_type_68,1,transit_server_type_11,1,1
603,area_507,0,ADSL2,outage_type_2,log_report_type_229,2,transit_server_type_35,2,1
11651,area_102,1,ADSL2,outage_type_2,log_report_type_227,1,transit_server_type_34,2,1
12567,area_566,2,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_20,2,1
327,area_488,0,ADSL2,outage_type_2,log_report_type_232,22,transit_server_type_34,2,1
657,area_895,1,ADSL2,outage_type_1,log_report_type_283,31,transit_server_type_42,2,1
9180,area_798,1,ADSL1,outage_type_2,log_report_type_82,2,transit_server_type_15,1,1
6386,area_1096,0,ADSL2,outage_type_1,log_report_type_135,1,transit_server_type_21,2,1
14682,area_627,0,Cable,outage_type_4,log_report_type_306,1,transit_server_type_23,4,0
13328,area_465,0,ADSL2,outage_type_2,log_report_type_232,26,transit_server_type_34,2,1
17656,area_500,0,ADSL2,outage_type_2,log_report_type_232,2,transit_server_type_34,2,1
13278,area_834,0,ADSL1,outage_type_2,log_report_type_82,18,transit_server_type_15,1,1
11238,area_928,0,ADSL2,outage_type_1,log_report_type_134,2,transit_server_type_20,2,1
8166,area_599,2,ADSL1,outage_type_2,log_report_type_203,28,transit_server_type_15,1,1
2729,area_157,0,ADSL2,outage_type_4,log_report_type_312,2,transit_server_type_35,2,1
9501,area_1024,0,ADSL1,outage_type_1,log_report_type_73,5,transit_server_type_11,1,1
14171,area_17,0,ADSL1,outage_type_1,log_report_type_170,24,transit_server_type_11,1,1
12747,area_206,1,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_34,2,1
7840,area_133,0,ADSL2,outage_type_2,log_report_type_313,2,transit_server_type_34,2,1
5668,area_490,0,ADSL2,outage_type_4,log_report_type_315,1,transit_server_type_35,2,1
2440,area_1075,2,ADSL1,outage_type_2,log_report_type_82,20,transit_server_type_15,1,1
6235,area_638,0,ADSL2,outage_type_1,log_report_type_368,157,transit_server_type_44,2,1
9345,area_931,0,ADSL1,outage_type_1,log_report_type_80,13,transit_server_type_15,1,1
6287,area_1082,0,ADSL1,outage_type_1,log_report_type_171,2,transit_server_type_11,1,1
16015,area_823,1,ADSL1,outage_type_1,log_report_type_71,20,transit_server_type_15,1,1
1947,area_1100,2,ADSL1,outage_type_1,log_report_type_172,27,transit_server_type_15,1,1
11024,area_131,0,ADSL2,outage_type_4,log_report_type_312,1,transit_server_type_35,2,1
1423,area_891,0,ADSL1,outage_type_2,log_report_type_68,1,transit_server_type_11,1,1
18344,area_197,0,ADSL2,outage_type_4,log_report_type_312,2,transit_server_type_35,2,1
3446,area_100,0,ADSL2,outage_type_2,log_report_type_232,2,transit_server_type_35,2,1
